timestamp,passenger_count,trip_distance,total_amount,humidity,pressure,temperature,weather_description,wind_direction,wind_speed
1513418400,27584,41245.33999999989,223722.41999996878,,,,,,
1511272800,27597,48261.46999999997,299595.0199999484,,,,,,
1510689600,32694,60236.38999999996,331707.7799999425,,,,,,
1514527200,7576,15865.050000000027,73611.67000000388,,,,,,
1514044800,23583,38380.43000000007,206136.4599999769,,,,,,
1509840000,29287,46558.270000000215,264075.5899999566,,,,,,
1512032400,26217,42830.30000000013,273402.92999996245,,,,,,
1513677600,23367,36977.40999999981,234646.9899999713,,,,,,
1510941600,35625,56871.53000000003,367392.3099999264,,,,,,
1230822000,2,29.01,126.14,,,,,,
1510131600,25890,41163.0899999999,265138.64999996504,,,,,,
1514372400,24008,35663.73000000007,208521.91999997493,,,,,,
1511006400,31342,47095.240000000085,274931.51999995066,,,,,,
1513357200,23445,39764.6100000002,295006.099999959,,,,,,
1514430000,3110,6569.729999999991,30121.92999999937,,,,,,
1513915200,5178,15148.780000000012,66839.22000000185,,,,,,
1511146800,2048,4984.990000000003,21981.709999999664,,,,,,
1510804800,3072,8870.500000000007,38784.15999999997,,,,,,
1509624000,25284,44858.380000000274,280678.82999995945,,,,,,
1509454800,23626,40202.820000000014,233600.46999997148,,,,,,
1230742800,1,0.9,9.3,,,,,,
1513238400,29465,45335.55000000024,279156.65999995545,,,,,,
1514685600,10317,19066.52000000004,91803.19000000595,,,,,,
1514721600,22777,34229.08999999989,182521.85999998602,,,,,,
1512604800,17322,36358.759999999915,184429.589999991,,,,,,
1514541600,21745,34095.799999999974,187325.52999998425,,,,,,
1509192000,29421,45106.85999999997,256021.9699999565,,,,,,
1512795600,3948,11755.06,50456.100000001024,,,,,,
1518037200,1,1.05,11.16,,,,,,
1511125200,21618,43130.56999999999,214982.43999997672,,,,,,
1512630000,26021,45926.89999999968,256043.7499999664,,,,,,
1509598800,5116,14871.6,66853.19000000194,,,,,,
1514037600,23476,38499.970000000096,203664.9499999765,,,,,,
1514116800,21197,29381.160000000138,158112.19999999815,,,,,,
1511776800,20176,37567.8099999998,216237.61999997715,,,,,,
1514368800,21289,34444.429999999906,187931.38999998328,,,,,,
1513850400,24953,39245.87000000008,242518.40999996843,,,,,,
1510876800,20452,40132.469999999965,205099.04999998066,,,,,,
1512982800,23083,47518.66999999996,288522.56999996165,,,,,,
1509991200,32558,53982.63999999994,335667.74999993684,,,,,,
1514019600,16443,24374.07999999997,128047.38000001234,,,,,,
1513382400,31969,67169.66000000012,335557.72999994236,,,,,,
1509789600,26970,41333.99999999986,226836.9599999688,,,,,,
1513612800,24289,43513.919999999984,271606.85999996075,,,,,,
1512370800,22754,41675.439999999915,227072.2599999755,,,,,,
1513465200,34176,54475.67000000004,326325.31999993656,,,,,,
1513198800,36354,69138.32999999997,385905.9199999299,,,,,,
1511913600,11180,22741.79999999997,110489.3000000064,,,,,,
1514278800,15387,25408.58999999996,128792.05000001108,,,,,,
1513447200,34794,51089.55000000061,318385.00999993505,,,,,,
1513141200,5140,12641.889999999998,58277.020000001794,,,,,,
1510952400,33455,58832.78999999997,332049.8799999405,,,,,,
1511352000,26879,42381.42000000005,269693.3699999572,,,,,,
1511222400,9846,21232.27000000004,101194.57000000613,,,,,,
1513400400,4654,13161.159999999994,59903.510000001435,,,,,,
1513591200,22634,39640.46999999977,235978.12999997038,,,,,,
1510970400,19021,32997.46000000003,170906.08999999316,,,,,,
1514354400,7528,16778.210000000006,75862.30000000431,,,,,,
1509768000,8203,16948.200000000015,79111.20000000423,,,,,,
1514664000,20674,34062.91000000011,184267.42999998532,,,,,,
1513717200,33746,61810.15000000037,337986.96999993915,,,,,,
1510506000,27752,54563.40000000018,295500.23999995104,,,,,,
1512936000,23304,43443.64999999985,229066.93999997445,,,,,,
1513530000,27366,48300.85999999972,274359.1799999554,,,,,,
1512406800,29177,50298.650000000125,320641.3399999465,,,,,,
1511204400,30213,46984.66000000001,290047.14999995107,,,,,,
1513551600,13564,29151.49999999997,140496.5100000055,,,,,,
1514289600,23279,35104.499999999985,189991.0199999811,,,,,,
1514620800,8647,18303.330000000016,82421.58000000475,,,,,,
1511600400,14542,26575.12000000005,126193.06000001036,,,,,,
1510552800,13497,30438.719999999896,144756.6400000035,,,,,,
1513371600,35224,61653.27999999965,348798.9599999357,,,,,,
1514192400,6608,12936.620000000008,59011.42000000233,,,,,,
1512727200,25736,44638.89999999993,272304.49999995873,,,,,,
1514520000,3657,8970.369999999999,39255.96999999992,,,,,,
1513778400,29584,49716.969999999856,300430.79999994487,,,,,,
1513476000,23745,40931.410000000134,210451.08999997878,,,,,,
1512846000,36825,48858.70000000007,317436.51999993203,,,,,,
1510214400,28006,43976.53000000024,281469.8899999598,,,,,,
1512118800,25245,41603.12000000002,261108.09999996398,,,,,,
1511380800,24748,39414.15999999999,218359.78999997367,,,,,,
1512601200,28398,58892.360000000124,309513.9399999551,,,,,,
1514185200,3458,9761.61000000002,40415.03000000012,,,,,,
1510250400,35994,61521.87000000018,410799.3299999188,,,,,,
1513976400,24764,42471.48999999991,232758.1299999677,,,,,,
1513036800,11120,26263.119999999893,121688.34000000695,,,,,,
1512651600,26440,51497.60000000001,309425.4899999516,,,,,,
1509926400,8918,27188.340000000033,114920.43000000538,,,,,,
1511755200,2336,7912.080000000021,33382.33999999969,,,,,,
1513346400,29513,53053.48000000025,333532.8199999396,,,,,,
1509735600,36962,58931.30000000045,375507.64999992,,,,,,
1512748800,24380,46400.5099999999,303298.38999995467,,,,,,
1512903600,29515,45331.670000000115,244675.23999996288,,,,,,
1513785600,25436,43214.770000000135,283908.6899999576,,,,,,
1514034000,26540,38048.99000000002,215317.17999997173,,,,,,
1511092800,29612,46756.490000000165,257021.48999995872,,,,,,
1511283600,26757,45116.289999999695,307103.29999995197,,,,,,
1510542000,2047,4842.099999999995,21716.619999999668,,,,,,
1511208000,27951,49070.259999999835,265375.3199999621,,,,,,
1509544800,26616,46193.79000000012,289083.6999999548,,,,,,
1514023200,23176,32174.71000000003,173746.06999998994,,,,,,
1511812800,26107,53190.11000000002,272593.1399999625,,,,,,
1513425600,34107,48189.28000000034,282425.28999994416,,,,,,
1511078400,11251,23725.330000000016,111082.55000000716,,,,,,
1512961200,2410,7357.799999999994,32506.699999999593,,,,,,
1512111600,23437,41610.05999999979,229457.0199999739,,,,,,
1509994800,30778,54520.47999999988,309295.5399999509,,,,,,
1514188800,4250,10287.829999999974,44930.93000000084,,,,,,
1512738000,27382,51484.22999999998,303170.6899999504,,,,,,
1511640000,24764,44408.300000000185,237219.22999996736,,,,,,
2626185600,3,0.76,5.8,,,,,,
1511377200,28031,42052.109999999695,259413.29999995852,,,,,,
1512597600,32955,65858.16000000031,358320.01999993884,,,,,,
1511614800,26299,44528.74999999996,233854.15999996656,,,,,,
1510732800,28397,43161.10999999986,276579.40999995865,,,,,,
1510563600,24915,42192.570000000174,268598.1799999636,,,,,,
1512734400,26789,47539.419999999984,291924.32999995514,,,,,,
1513983600,23367,42599.98000000048,221524.2299999733,,,,,,
1511935200,12707,24774.730000000065,121657.97000000866,,,,,,
1509667200,18701,37733.080000000045,192547.79999998558,,,,,,
1511186400,25691,45630.50999999992,267745.9699999562,,,,,,
1513609200,27851,47251.630000000085,279932.54999995505,,,,,,
1511089200,26565,40629.299999999734,220047.7999999723,,,,,,
1511848800,13055,25594.63000000005,124314.25000000928,,,,,,
1513893600,34372,61112.26999999975,337172.94999993447,,,,,,
1509933600,2812,6922.830000000008,30916.319999999447,,,,,,
1512399600,28520,51091.18000000021,295969.93999994826,,,,,,
1511046000,31102,52680.59999999988,296140.2799999485,,,,,,
1510880400,12005,23266.939999999922,115799.26000000775,,,,,,
1509429600,12194,23308.639999999945,114629.6900000085,,,,,,
1513497600,10513,21019.339999999982,98758.19000000668,,,,,,
1513771200,27619,41608.750000000065,269663.0899999565,,,,,,
1510527600,12747,32608.280000000086,147623.46000000235,,,,,,
1514235600,16403,28701.97000000003,141025.75000000565,,,,,,
1509436800,26691,38806.74999999978,249497.87999996444,,,,,,
1512525600,3949,7907.960000000014,38288.62999999989,,,,,,
1513616400,27647,45551.259999999726,291451.87999995315,,,,,,
1511650800,23539,41816.699999999946,214656.86999997566,,,,,,
1511722800,23166,47628.60999999999,235046.30999997398,,,,,,
1509912000,22387,44391.97999999999,223707.85999997484,,,,,,
1514404800,22475,38579.16999999997,212231.78999997606,,,,,,
1511719200,25456,47723.279999999846,247899.3099999661,,,,,,
1513483200,11182,24063.98000000001,112254.15000000746,,,,,,
1512655200,28906,57376.61,342464.1999999393,,,,,,
1512824400,33768,44596.84000000009,285383.1899999434,,,,,,
1513000800,26996,51675.730000000185,279230.53999995533,,,,,,
1510610400,26840,55599.03999999997,279261.59999995865,,,,,,
1513152000,31065,46953.029999999766,299864.93999995023,,,,,,
1513324800,29553,47826.56999999996,287697.8999999552,,,,,,
1512018000,5367,15401.400000000007,68742.07000000229,,,,,,
1512172800,30962,53242.78999999978,294604.8699999494,,,,,,
1509883200,29012,48424.089999999924,258426.5699999597,,,,,,
1513890000,33289,57724.870000000185,322623.59999994014,,,,,,
1510642800,23975,40549.269999999975,230153.08999997354,,,,,,
1513220400,3646,8415.289999999997,39704.39000000008,,,,,,
1513936800,23487,36917.32999999995,217252.6199999728,,,,,,
1042567200,1,0.0,2.3,,,,,,
1514516400,4515,9243.130000000014,43254.3500000004,,,,,,
1510722000,4888,14709.059999999978,64924.200000002136,,,,,,
1510437600,33261,50846.75999999977,301607.67999994115,,,,,,
1509732000,35290,58090.46999999987,375662.1299999206,,,,,,
1514455200,23099,34352.109999999986,194994.42999998148,,,,,,
1514347200,2079,5915.38000000001,26007.859999999677,,,,,,
1526947200,1,1.58,11.76,,,,,,
1511557200,21623,36746.88999999982,191130.96999998426,,,,,,
1511190000,26704,45063.08999999968,268902.8499999557,,,,,,
1511870400,23580,41110.659999999916,251561.8899999665,,,,,,
1510030800,5308,14849.51999999998,67187.29000000235,,,,,,
1511179200,23538,38448.77000000002,236095.7399999671,,,,,,
1509627600,25890,49062.22999999988,293295.60999995534,,,,,,
1514379600,27498,41683.43000000012,250798.60999995805,,,,,,
1510383600,9873,21109.130000000037,98512.05000000652,,,,,,
1509771600,3964,12530.749999999998,53567.33000000112,,,,,,
1513872000,24582,41878.37999999983,275710.60999995715,,,,,,
1513803600,34697,62678.11000000034,342656.4999999361,,,,,,
1509757200,23377,40829.23999999976,213898.92999997624,,,,,,
1514149200,18905,28604.750000000055,151238.23000000193,,,,,,
1512590400,34308,61549.019999999735,353419.09999993874,,,,,,
1509984000,24584,48898.520000000055,289604.7899999572,,,,,,
1511877600,25616,49002.600000000384,283110.5499999558,,,,,,
1512064800,33642,52861.10999999974,365804.2899999303,,,,,,
1513026000,31637,61403.379999999954,319511.23999994877,,,,,,
1511830800,4953,10831.639999999994,50041.070000001135,,,,,,
1513674000,24725,38794.12000000008,247112.539999968,,,,,,
1512432000,10681,21927.70999999989,105683.98000000633,,,,,,
1510718400,2714,7753.5500000000075,33616.84999999964,,,,,,
1510326000,29739,49268.450000000055,310018.0899999428,,,,,,
1510614000,16400,35817.21999999997,173849.22999999428,,,,,,
1509235200,31616,51048.490000000274,295834.5099999448,,,,,,
1513422000,31641,44320.66000000013,251856.489999958,,,,,,
1513134000,3150,7089.49,32742.829999999434,,,,,,
1513188000,34502,52239.54999999969,373420.84999992716,,,,,,
1513317600,13429,28746.590000000047,140158.78000000535,,,,,,
1514102400,7475,13988.540000000017,65407.140000003405,,,,,,
1511532000,23189,37102.060000000216,194159.4499999789,,,,,,
1513267200,22858,44341.9399999997,301913.5099999584,,,,,,
1514718000,19468,29063.52999999988,152426.85000000044,,,,,,
1509656400,33992,65331.0099999996,360156.4699999337,,,,,,
1510153200,27381,48644.919999999984,295295.1999999539,,,,,,
1511686800,14733,30896.82000000017,144621.22000000358,,,,,,
1512424800,24505,48731.77000000012,249596.1399999696,,,,,,
1514437200,3604,10227.089999999991,43556.00000000048,,,,,,
1512579600,29248,48915.68999999978,337700.5799999403,,,,,,
1512759600,35768,55721.61999999972,372147.5899999252,,,,,,
1514253600,1925,4182.950000000002,18899.879999999725,,,,,,
1509505200,6046,12842.859999999988,60287.03000000207,,,,,,
1512327600,24214,48440.689999999726,250475.9399999667,,,,,,
1509674400,7104,13561.120000000019,66055.19000000287,,,,,,
1510696800,30486,59288.31999999943,309962.34999994765,,,,,,
1511704800,26644,51750.64999999989,278315.4199999573,,,,,,
1510765200,28695,48357.42999999972,328350.83999994304,,,,,,
1512763200,33263,53215.6400000001,330887.9499999386,,,,,,
1513904400,13329,25142.369999999908,126734.82000000875,,,,,,
1510772400,33630,57815.990000000194,355182.1799999362,,,,,,
1511899200,29384,55126.35999999981,299875.889999954,,,,,,
1511024400,28557,46309.689999999864,292214.0799999492,,,,,,
1525104000,1,1.99,15.36,,,,,,
1513144800,13886,27215.03999999996,134812.24000000814,,,,,,
1511521200,18892,27251.34000000017,143773.01000000592,,,,,,
1509696000,27104,44671.80000000007,276415.7699999591,,,,,,
1510830000,25227,40900.729999999865,266043.2499999613,,,,,,
1512964800,2938,9977.930000000024,42461.47000000007,,,,,,
1513846800,26560,41073.950000000055,255833.5599999639,,,,,,
1512129600,25930,48458.31999999977,287886.06999995303,,,,,,
1511539200,24789,38885.80000000011,225785.39999996862,,,,,,
1511406000,6762,14669.659999999987,68674.970000003,,,,,,
1512882000,3689,12311.239999999993,52289.55000000082,,,,,,
1511028000,33780,50873.66,324629.7099999321,,,,,,
1514271600,8951,17513.86000000002,83170.51000000448,,,,,,
1512320400,26901,51902.180000000095,288068.9899999556,,,,,,
1510545600,2551,8210.739999999993,35447.38999999973,,,,,,
1512435600,5668,11714.11,55555.6800000016,,,,,,
1512536400,4903,14680.919999999995,66012.71000000199,,,,,,
1511798400,23150,47216.16999999993,281857.12999995967,,,,,,
1510653600,23810,40718.42999999981,255405.16999996718,,,,,,
1513281600,32979,60233.480000000076,370860.7499999363,,,,,,
1509588000,4024,8581.649999999994,41444.17000000036,,,,,,
1512925200,27853,52009.269999999786,291841.41999995307,,,,,,
1509631200,27373,52660.79000000002,315602.2599999481,,,,,,
1513404000,5914,17292.520000000037,74621.44000000335,,,,,,
1510005600,26459,50939.60000000006,258971.50999996372,,,,,,
1511809200,28556,50413.93,290499.5799999555,,,,,,
1513828800,4056,12174.719999999976,54088.430000000946,,,,,,
1512705600,4429,11591.479999999969,52878.43000000102,,,,,,
1510509600,28036,53820.4899999996,287784.6199999515,,,,,,
1513166400,27838,45029.88999999977,299683.399999951,,,,,,
1510336800,37685,57674.95999999986,368564.7399999178,,,,,,
1509458400,26134,45907.21000000023,266630.829999958,,,,,,
1513695600,28079,47466.65000000033,293401.5499999497,,,,,,
1512147600,30185,50368.560000000165,336932.2299999383,,,,,,
1511956800,23990,42238.510000000046,264710.11999996303,,,,,,
1509224400,29962,47384.83000000001,277401.2999999521,,,,,,
1513965600,30174,46834.979999999974,286154.3699999489,,,,,,
1513782000,29376,46985.70000000012,292345.32999994897,,,,,,
1514206800,15580,27376.759999999926,128599.26000001095,,,,,,
1514088000,4996,13388.13,57464.03000000174,,,,,,
1510884000,7676,14360.270000000004,70738.33000000335,,,,,,
1514617200,5623,13439.939999999982,58880.74000000196,,,,,,
1512820800,33512,43075.4400000001,265773.5099999494,,,,,,
1510477200,18285,32167.27,160420.25999999727,,,,,,
1511020800,26463,42356.11999999992,265459.80999996,,,,,,
1509969600,22865,43538.0399999996,257326.22999996532,,,,,,
1510448400,25124,40691.07999999993,219092.5699999756,,,,,,
1511568000,14921,25477.340000000062,126338.82000000995,,,,,,
1510221600,24155,41745.97999999988,264506.1199999643,,,,,,
1510329600,26900,46908.0499999999,296078.7899999504,,,,,,
1509444000,23170,36979.61000000014,228875.7999999713,,,,,,
1512914400,30257,53743.08999999987,303117.0499999472,,,,,,
1510358400,27440,48890.449999999815,264041.2099999592,,,,,,
1513713600,30625,53138.040000000234,298604.7799999514,,,,,,
1513213200,9979,21046.03000000002,105464.0600000058,,,,,,
1514707200,6384,14616.209999999981,65687.90000000289,,,,,,
1511478000,12646,22166.10000000005,106560.35000000848,,,,,,
1513292400,29262,66047.86000000013,369860.47999994224,,,,,,
1510059600,26091,45818.57999999978,273989.6699999591,,,,,,
1513029600,28649,59422.99000000034,298419.35999995447,,,,,,
1509318000,10916,29574.82,131875.72000000704,,,,,,
1511550000,24321,35648.149999999994,208913.21999997602,,,,,,
1512028800,29122,44307.37999999973,284451.42999995744,,,,,,
1523264400,4,3.27,29.26,,,,,,
1509836400,31411,50194.559999999816,290120.2999999512,,,,,,
1510412400,26123,45852.410000000185,282466.66999995545,,,,,,
1509645600,33861,57612.03999999987,379976.1399999264,,,,,,
1510693200,33356,65053.420000000086,347688.78999993985,,,,,,
1514196000,10068,17605.34,81420.91000000558,,,,,,
1513843200,26541,40449.679999999964,241557.08999996827,,,,,,
1230746400,1,7.99,38.16,,,,,,
1509364800,22098,37571.43999999987,220838.6599999749,,,,,,
1511859600,24597,40140.68000000021,254716.5799999683,,,,,,
1509753600,29032,51119.09000000002,275065.7099999541,,,,,,
1509638400,23971,46315.5899999999,294135.63999995944,,,,,,
1513620000,31893,50722.22000000037,323487.26999993925,,,,,,
1511240400,5130,14072.160000000005,64015.14000000197,,,,,,
1511499600,2329,7021.610000000012,29776.35999999956,,,,,,
1513756800,27581,40084.20999999995,246999.4599999658,,,,,,
1512309600,31096,56752.09999999977,311336.26999994204,,,,,,
1510668000,27518,51198.71000000007,302570.1999999474,,,,,,
1511780400,20460,35568.550000000105,206229.13999998203,,,,,,
1510909200,25889,42917.439999999886,270465.92999996064,,,,,,
1230717600,4,7.01,44.92,,,,,,
1512968400,5285,16343.609999999988,71502.56000000222,,,,,,
1510106400,3433,6902.15,32173.46999999937,,,,,,
1511931600,4695,12784.600000000017,58328.810000001504,,,,,,
1512975600,23988,43932.0199999999,240129.42999997173,,,,,,
1509829200,29611,46422.54,269969.7699999562,,,,,,
1511366400,24638,40147.95999999996,273571.1499999613,,,,,,
1510833600,25743,46390.699999999815,286138.31999995816,,,,,,
1511766000,22305,42326.52999999995,226235.96999997657,,,,,,
1510624800,3217,6499.069999999996,31440.549999999344,,,,,,
1512284400,6883,18746.65000000001,81694.56000000355,,,,,,
1513101600,32994,51316.80000000025,356072.1199999357,,,,,,
1511874000,23155,44402.76000000014,257952.9299999645,,,,,,
1511938800,23520,39031.0599999999,221917.68999997593,,,,,,
1514325600,18333,34613.110000000015,172345.07999999175,,,,,,
1512550800,28099,47462.76,301517.6899999557,,,,,,
1509577200,20077,42616.34999999993,211833.24999998152,,,,,,
1509447600,22500,33366.18000000008,213002.589999975,,,,,,
1510020000,2925,6719.0899999999865,31020.079999999398,,,,,,
1512939600,21885,45025.360000000066,222096.25999997614,,,,,,
1511910000,18754,40319.73999999997,197613.97999998406,,,,,,
1514602800,8726,17367.82999999997,82056.98000000471,,,,,,
1512572400,28518,50905.330000000045,317674.8199999455,,,,,,
1513260000,29386,53853.580000000045,334117.1499999418,,,,,,
1513148400,26308,43347.850000000166,245384.22999996692,,,,,,
1509159600,15350,27715.90999999997,140775.03000000544,,,,,,
1510840800,29969,56820.00000000044,343140.5299999363,,,,,,
1512709200,5166,15358.319999999942,68769.76000000216,,,,,,
1514610000,3375,11097.97,45609.95000000053,,,,,,
1511726400,20530,45416.12000000004,221324.89999997895,,,,,,
1513760400,25714,39626.12999999997,248252.06999996555,,,,,,
1513386000,26730,56558.34999999988,279914.5899999597,,,,,,
1513580400,21631,37666.980000000025,204209.2399999817,,,,,,
1511470800,19667,33302.50999999999,163459.1599999957,,,,,,
1509832800,32221,50414.60000000023,294247.18999994505,,,,,,
1510873200,28640,59626.2599999999,308350.38999995193,,,,,,
1510063200,28417,51703.500000000095,305083.9399999451,,,,,,
1513749600,12441,25878.269999999917,124012.62000000894,,,,,,
1230768000,62,113.31,576.49,,,,,,
1513263600,28382,49219.1199999999,320957.27999994607,,,,,,
1509728400,30524,54800.10000000007,348381.99999993556,,,,,,
1512180000,20051,34186.50000000001,177192.71999999147,,,,,,
1516453200,1,0.0,6.3,,,,,,
1513648800,4072,8688.020000000004,40640.78000000024,,,,,,
1510671600,26770,47606.299999999865,288734.99999995396,,,,,,
1512093600,7042,13744.81,66768.240000003,,,,,,
1512586800,34595,57672.909999999894,371419.58999993134,,,,,,
1512288000,11237,23135.830000000045,108621.72000000744,,,,,,
1511578800,7355,14458.819999999994,68103.43000000312,,,,,,
1512216000,30321,45600.629999999874,277402.0699999501,,,,,,
1513004400,29056,52414.400000000496,293636.7799999511,,,,,,
1512223200,30089,47288.9,288144.31999994785,,,,,,
1511100000,29342,52565.87999999998,282596.6999999504,,,,,,
1510675200,23525,43647.889999999934,280023.12999996287,,,,,,
1513882800,34736,52566.88,333065.1799999339,,,,,,
1510848000,22940,45440.94999999994,294746.42999996064,,,,,,
1512918000,30218,56725.90000000008,312480.87999994424,,,,,,
1509944400,5530,17405.49000000004,77218.88000000271,,,,,,
1512950400,8181,22728.090000000004,99811.27000000523,,,,,,
1509811200,28240,44284.35999999997,259211.5399999561,,,,,,
1230807600,2,2.13,31.14,,,,,,
1525107600,3,4.15,30.36,,,,,,
1509339600,5504,14356.069999999983,65336.020000002216,,,,,,
1513328400,28445,45460.33999999997,283968.139999955,,,,,,
1513472400,28228,47625.66,256492.29999996274,,,,,,
1514559600,29641,46316.780000000224,271025.1399999489,,,,,,
1509714000,25058,47415.74999999962,282017.4099999582,,,,,,
1510750800,25686,49225.88999999988,302324.07999995496,,,,,,
1512777600,31791,60806.339999999764,335449.3499999387,,,,,,
1513256400,27158,48148.44000000018,301841.5399999504,,,,,,
1513285200,34780,68304.3499999998,403525.1699999285,,,,,,
1509292800,25020,44304.5800000002,245643.75999996648,,,,,,
1512003600,7594,14908.599999999931,73620.63000000324,,,,,,
1511049600,27872,47126.70999999988,260593.0299999615,,,,,,
1511316000,5184,10226.529999999982,48983.97000000101,,,,,,
1513879200,34819,52654.620000000185,346682.8999999296,,,,,,
1511481600,8442,14766.219999999968,68899.47000000393,,,,,,
1514566800,28227,43191.330000000184,272194.8199999502,,,,,,
1510945200,37056,61106.650000000125,381103.73999991897,,,,,,
1509253200,6056,16305.479999999981,71907.8800000025,,,,,,
1511611200,24698,40897.74000000001,211206.08999997406,,,,,,
978390000,1,0.56,11.8,,,,,,
1514145600,18216,26633.930000000084,142878.82000000635,,,,,,
1513051200,2681,7754.059999999991,33598.94999999965,,,,,,
1510228800,25665,45787.240000000165,285621.8499999566,,,,,,
1512302400,30215,51729.91999999993,275645.77999995433,,,,,,
1510988400,10325,22031.53,102180.39000000684,,,,,,
1509962400,22168,40630.5199999999,242033.21999997032,,,,,,
1509555600,28843,49094.740000000165,323042.95999994624,,,,,,
1512439200,3280,6761.990000000021,32350.17999999937,,,,,,
1510808400,5649,15577.29,70560.09000000247,,,,,,
1511964000,25791,49306.50999999992,292306.639999953,,,,,,
1511319600,3548,8136.279999999998,37634.099999999824,,,,,,
1509890400,27842,54509.05999999993,285946.8499999543,,,,,,
1513350000,26266,43946.18999999971,301209.8199999491,,,,,,
1511881200,26130,47071.44999999994,280633.75999995647,,,,,,
1514703600,4516,12567.170000000013,54648.23000000149,,,,,,
1514530800,10677,19942.749999999956,96682.09000000662,,,,,,
1514487600,27648,40578.90999999989,255593.6099999585,,,,,,
1511744400,4177,12927.619999999995,55426.5400000012,,,,,,
1512910800,30393,52308.829999999754,291211.80999994744,,,,,,
1513558800,4930,10624.450000000006,49202.17000000116,,,,,,
1510977600,8783,19585.16999999998,90744.72000000485,,,,,,
1513515600,31623,51797.65000000021,287545.77999994927,,,,,,
1512496800,33860,50775.990000000165,365387.5499999296,,,,,,
1514106000,11579,18468.65000000005,90115.26000000733,,,,,,
1509210000,30259,48333.64999999995,282339.7699999473,,,,,,
1514008800,5204,16216.180000000028,69750.78000000287,,,,,,
